LoopCnt,H10Mode,H10AssistLevel,ImuHubConnected,LeftHipAngle,RightHipAngle,LeftThighAngle,RightThighAngle,LeftHipTorque,RightHipTorque,LeftHipMotorAngle,RightHipMotorAngle,LeftHipImuGlobalAccX,LeftHipImuGlobalAccY,LeftHipImuGlobalAccZ,LeftHipImuGlobalGyrX,LeftHipImuGlobalGyrY,LeftHipImuGlobalGyrZ,RightHipImuGlobalAccX,RightHipImuGlobalAccY,RightHipImuGlobalAccZ,RightHipImuGlobalGyrX,RightHipImuGlobalGyrY,RightHipImuGlobalGyrZ,TrunkIMU_LocalAccX,TrunkIMU_LocalAccY,TrunkIMU_LocalAccZ,TrunkIMU_LocalGyrX,TrunkIMU_LocalGyrY,TrunkIMU_LocalGyrZ,TrunkIMU_QuatW,TrunkIMU_QuatX,TrunkIMU_QuatY,TrunkIMU_QuatZ,L_THIGH_IMU_QuatW,L_THIGH_IMU_QuatX,L_THIGH_IMU_QuatY,L_THIGH_IMU_QuatZ,L_THIGH_IMU_AccX,L_THIGH_IMU_AccY,L_THIGH_IMU_AccZ,L_THIGH_IMU_GyrX,L_THIGH_IMU_GyrY,L_THIGH_IMU_GyrZ,L_SHANK_IMU_QuatW,L_SHANK_IMU_QuatX,L_SHANK_IMU_QuatY,L_SHANK_IMU_QuatZ,L_SHANK_IMU_AccX,L_SHANK_IMU_AccY,L_SHANK_IMU_AccZ,L_SHANK_IMU_GyrX,L_SHANK_IMU_GyrY,L_SHANK_IMU_GyrZ,L_FOOT_IMU_QuatW,L_FOOT_IMU_QuatX,L_FOOT_IMU_QuatY,L_FOOT_IMU_QuatZ,L_FOOT_IMU_AccX,L_FOOT_IMU_AccY,L_FOOT_IMU_AccZ,L_FOOT_IMU_GyrX,L_FOOT_IMU_GyrY,L_FOOT_IMU_GyrZ,R_THIGH_IMU_QuatW,R_THIGH_IMU_QuatX,R_THIGH_IMU_QuatY,R_THIGH_IMU_QuatZ,R_THIGH_IMU_AccX,R_THIGH_IMU_AccY,R_THIGH_IMU_AccZ,R_THIGH_IMU_GyrX,R_THIGH_IMU_GyrY,R_THIGH_IMU_GyrZ,R_SHANK_IMU_QuatW,R_SHANK_IMU_QuatX,R_SHANK_IMU_QuatY,R_SHANK_IMU_QuatZ,R_SHANK_IMU_AccX,R_SHANK_IMU_AccY,R_SHANK_IMU_AccZ,R_SHANK_IMU_GyrX,R_SHANK_IMU_GyrY,R_SHANK_IMU_GyrZ,R_FOOT_IMU_QuatW,R_FOOT_IMU_QuatX,R_FOOT_IMU_QuatY,R_FOOT_IMU_QuatZ,R_FOOT_IMU_AccX,R_FOOT_IMU_AccY,R_FOOT_IMU_AccZ,R_FOOT_IMU_GyrX,R_FOOT_IMU_GyrY,R_FOOT_IMU_GyrZ
9806,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0165,-0.0146,-0.3076,2.0654,-0.0670,9.8090,-0.0168,-0.1221,-1.4038,-0.3967,-0.0670,9.8090,-0.0168,-0.1221,-1.4038,-0.3967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6178,-0.1115,9.4700,-0.9600,2.2700,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5400,-1.0700,1.8600,0.0000,0.0000,0.0000,0.2311,-0.2700,-0.9343,0.0263,4.0400,-1.7200,-8.7300,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1166,9.5700,0.2300,2.0200,0.0000,0.0000,0.0000,0.7376,0.0374,-0.6741,0.0041,9.7500,0.4200,0.8100,0.0000,0.0000,0.0000,0.1666,0.2533,-0.1514,0.9407,5.1200,-1.9400,8.0900,0.0000,0.0000,0.0000
9807,0,0,1,1.2964,4.3945,1.4502,4.5483,0.0000,-0.0183,-0.3076,2.0654,-0.0622,9.8450,0.0239,0.0000,-1.3733,-0.2441,-0.0622,9.8450,0.0239,0.0000,-1.3733,-0.2441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6178,-0.1115,9.4800,-0.9400,2.2700,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5300,-1.0600,1.8700,0.0000,0.0000,0.0000,0.2311,-0.2700,-0.9343,0.0263,4.0300,-1.6900,-8.7000,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1166,9.5700,0.2300,2.0200,0.0000,0.0000,0.0000,0.7376,0.0374,-0.6741,0.0041,9.7500,0.4200,0.8100,0.0000,0.0000,0.0000,0.1666,0.2533,-0.1514,0.9407,5.1400,-1.9500,8.0900,0.0000,0.0000,0.0000
9808,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0146,-0.0110,-0.3076,2.0654,-0.1173,9.7588,-0.0192,-0.0610,-1.4954,-0.3357,-0.1173,9.7588,-0.0192,-0.0610,-1.4954,-0.3357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6178,-0.1115,9.4800,-0.9300,2.2800,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5400,-1.0700,1.8600,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0200,-1.7000,-8.7200,0.0000,0.0000,0.0000,0.7702,0.1163,-0.6160,0.1166,9.5700,0.2100,2.0100,0.0000,0.0000,0.0000,0.7376,0.0374,-0.6741,0.0041,9.7600,0.4200,0.8000,0.0000,0.0000,0.0000,0.1666,0.2533,-0.1514,0.9407,5.1300,-1.9500,8.0800,0.0000,0.0000,0.0000
9809,0,0,1,1.2964,4.3945,1.4502,4.5483,0.0201,0.0146,-0.3076,2.0654,-0.0599,9.7971,-0.0383,0.1221,-1.5564,-0.3357,-0.0599,9.7971,-0.0383,0.1221,-1.5564,-0.3357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6178,-0.1115,9.4800,-0.9300,2.2800,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5400,-1.0600,1.8600,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0300,-1.7100,-8.7200,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1166,9.5700,0.2100,2.0100,0.0000,0.0000,0.0000,0.7376,0.0373,-0.6741,0.0040,9.7600,0.4200,0.8000,0.0000,0.0000,0.0000,0.1666,0.2533,-0.1514,0.9407,5.1300,-1.9600,8.0900,0.0000,0.0000,0.0000
9810,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0092,0.0128,-0.3076,2.0654,-0.0551,9.8330,0.0072,0.3357,-1.4343,-0.4883,-0.0551,9.8330,0.0072,0.3357,-1.4343,-0.4883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6178,-0.1115,9.5000,-0.9300,2.3100,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5400,-1.0500,1.8700,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0300,-1.7100,-8.7200,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1166,9.5700,0.2400,1.9900,0.0000,0.0000,0.0000,0.7376,0.0373,-0.6741,0.0040,9.7700,0.4300,0.8000,0.0000,0.0000,0.0000,0.1667,0.2533,-0.1514,0.9407,5.1300,-1.9600,8.0800,0.0000,0.0000,0.0000
9811,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0110,0.0055,-0.3076,2.0654,-0.0431,9.8881,0.0024,0.0000,-1.4343,-0.3967,-0.0431,9.8881,0.0024,0.0000,-1.4343,-0.3967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6178,-0.1115,9.5000,-0.9200,2.3100,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5400,-1.0500,1.8700,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0200,-1.7100,-8.7400,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1166,9.5700,0.2400,2.0100,0.0000,0.0000,0.0000,0.7376,0.0373,-0.6741,0.0040,9.7600,0.4500,0.7900,0.0000,0.0000,0.0000,0.1667,0.2533,-0.1514,0.9407,5.1300,-1.9600,8.0900,0.0000,0.0000,0.0000
9812,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0201,0.0055,-0.3076,2.0654,-0.0622,9.8306,-0.0192,0.1526,-1.5869,-0.3967,-0.0622,9.8306,-0.0192,0.1526,-1.5869,-0.3967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6178,-0.1115,9.5000,-0.9200,2.3200,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5500,-1.0600,1.8700,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0300,-1.7200,-8.7300,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1166,9.5700,0.2400,2.0100,0.0000,0.0000,0.0000,0.7376,0.0373,-0.6741,0.0040,9.7600,0.4500,0.7900,0.0000,0.0000,0.0000,0.1667,0.2533,-0.1514,0.9407,5.1300,-1.9600,8.0900,0.0000,0.0000,0.0000
9813,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0146,0.0037,-0.3076,2.0654,-0.0694,9.8138,0.0000,0.0610,-1.2207,-0.4272,-0.0694,9.8138,0.0000,0.0610,-1.2207,-0.4272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1590,-0.6177,-0.1116,9.5200,-0.9100,2.3100,0.0000,0.0000,0.0000,0.7593,-0.0202,-0.6484,0.0491,9.5500,-1.0600,1.8600,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0200,-1.6900,-8.7300,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1166,9.5800,0.2400,2.0100,0.0000,0.0000,0.0000,0.7376,0.0373,-0.6741,0.0040,9.7600,0.4200,0.7800,0.0000,0.0000,0.0000,0.1667,0.2533,-0.1514,0.9407,5.1300,-1.9500,8.0900,0.0000,0.0000,0.0000
9814,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0110,-0.0128,-0.3076,2.0654,-0.0287,9.8067,-0.0048,-0.2136,-1.2207,-0.2747,-0.0287,9.8067,-0.0048,-0.2136,-1.2207,-0.2747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1590,-0.6177,-0.1116,9.5200,-0.9100,2.3100,0.0000,0.0000,0.0000,0.7593,-0.0202,-0.6484,0.0491,9.5600,-1.0500,1.8400,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0200,-1.7100,-8.7200,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1166,9.5700,0.2300,2.0000,0.0000,0.0000,0.0000,0.7376,0.0373,-0.6741,0.0040,9.7500,0.4100,0.7900,0.0000,0.0000,0.0000,0.1667,0.2533,-0.1514,0.9407,5.1400,-1.9400,8.0800,0.0000,0.0000,0.0000
9815,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0073,0.0092,-0.3076,2.0654,-0.0670,9.8138,-0.0144,0.0000,-1.3733,-0.2136,-0.0670,9.8138,-0.0144,0.0000,-1.3733,-0.2136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1590,-0.6177,-0.1116,9.4900,-0.8900,2.3000,0.0000,0.0000,0.0000,0.7593,-0.0202,-0.6484,0.0491,9.5650,-1.0600,1.8600,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0200,-1.7100,-8.7200,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1166,9.5800,0.2400,2.0200,0.0000,0.0000,0.0000,0.7376,0.0373,-0.6741,0.0040,9.7700,0.4200,0.7800,0.0000,0.0000,0.0000,0.1667,0.2533,-0.1514,0.9407,5.1000,-1.9600,8.0900,0.0000,0.0000,0.0000
9816,0,0,1,1.2964,4.3945,1.4502,4.5483,0.0201,0.0146,-0.3076,2.0654,-0.0862,9.8019,0.0239,0.0000,-1.7090,-0.4272,-0.0862,9.8019,0.0239,0.0000,-1.7090,-0.4272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1590,-0.6177,-0.1116,9.4800,-0.9100,2.2900,0.0000,0.0000,0.0000,0.7593,-0.0202,-0.6484,0.0491,9.5700,-1.0700,1.8800,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0400,-1.7100,-8.7100,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1166,9.6100,0.2400,2.0100,0.0000,0.0000,0.0000,0.7376,0.0373,-0.6741,0.0040,9.7500,0.4300,0.7900,0.0000,0.0000,0.0000,0.1667,0.2533,-0.1514,0.9407,5.1100,-1.9700,8.0900,0.0000,0.0000,0.0000
9817,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0073,0.0146,-0.3076,2.0654,-0.0599,9.8474,-0.0335,0.0000,-1.3123,-0.2136,-0.0599,9.8474,-0.0335,0.0000,-1.3123,-0.2136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1590,-0.6177,-0.1116,9.4800,-0.9200,2.2800,0.0000,0.0000,0.0000,0.7593,-0.0202,-0.6484,0.0491,9.5600,-1.0700,1.8800,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0500,-1.7200,-8.7400,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1165,9.6100,0.2400,2.0500,0.0000,0.0000,0.0000,0.7376,0.0373,-0.6741,0.0040,9.7500,0.4300,0.7900,0.0000,0.0000,0.0000,0.1667,0.2533,-0.1514,0.9407,5.1100,-1.9700,8.0900,0.0000,0.0000,0.0000
9818,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0146,0.0073,-0.3076,2.0654,-0.0311,9.8402,-0.0192,0.0305,-1.3123,-0.2136,-0.0311,9.8402,-0.0192,0.0305,-1.3123,-0.2136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6177,-0.1116,9.4900,-0.9100,2.3000,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6485,0.0492,9.5300,-1.0700,1.8900,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0300,-1.7100,-8.7200,0.0000,0.0000,0.0000,0.7702,0.1162,-0.6160,0.1165,9.6100,0.2400,2.0500,0.0000,0.0000,0.0000,0.7376,0.0373,-0.6741,0.0040,9.7500,0.4400,0.7700,0.0000,0.0000,0.0000,0.1667,0.2533,-0.1514,0.9407,5.1300,-1.9600,8.0800,0.0000,0.0000,0.0000
9819,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0128,0.0165,-0.3076,2.0654,-0.0215,9.9216,0.0096,0.0000,-1.4954,-0.1526,-0.0215,9.9216,0.0096,0.0000,-1.4954,-0.1526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6177,-0.1116,9.4900,-0.9100,2.3000,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6485,0.0492,9.5300,-1.0500,1.8700,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0000,-1.7200,-8.7300,0.0000,0.0000,0.0000,0.7703,0.1161,-0.6160,0.1165,9.6000,0.2600,2.0400,0.0000,0.0000,0.0000,0.7376,0.0372,-0.6741,0.0039,9.7800,0.4100,0.7800,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1100,-1.9600,8.0700,0.0000,0.0000,0.0000
9820,0,0,1,1.2964,4.3945,1.4502,4.5483,0.0165,0.0110,-0.3076,2.0654,-0.0982,9.8306,-0.0263,0.0305,-1.2817,-0.3357,-0.0982,9.8306,-0.0263,0.0305,-1.2817,-0.3357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6177,-0.1116,9.5000,-0.9200,2.3300,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6485,0.0492,9.5400,-1.0400,1.9000,0.0000,0.0000,0.0000,0.2311,-0.2701,-0.9342,0.0263,4.0000,-1.7200,-8.7300,0.0000,0.0000,0.0000,0.7703,0.1161,-0.6160,0.1164,9.6000,0.2600,2.0300,0.0000,0.0000,0.0000,0.7376,0.0372,-0.6741,0.0039,9.7700,0.4200,0.7500,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1300,-1.9700,8.0800,0.0000,0.0000,0.0000
9821,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0073,-0.0110,-0.3076,2.0654,-0.1197,9.7875,0.0024,0.0610,-1.4648,-0.0610,-0.1197,9.7875,0.0024,0.0610,-1.4648,-0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6178,-0.1116,9.5100,-0.9100,2.3800,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6485,0.0492,9.5400,-1.0400,1.9000,0.0000,0.0000,0.0000,0.2311,-0.2702,-0.9342,0.0263,4.0300,-1.7100,-8.7300,0.0000,0.0000,0.0000,0.7703,0.1161,-0.6160,0.1164,9.5900,0.2500,2.0100,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0039,9.7700,0.4400,0.7600,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1300,-1.9700,8.0800,0.0000,0.0000,0.0000
9822,0,0,1,1.2964,4.3945,1.4502,4.5483,0.0073,0.0055,-0.3076,2.0654,-0.0168,9.8474,0.0239,0.1526,-1.5259,-0.1831,-0.0168,9.8474,0.0239,0.1526,-1.5259,-0.1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1589,-0.6178,-0.1116,9.5400,-0.9300,2.4300,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6485,0.0492,9.5500,-1.0700,1.8900,0.0000,0.0000,0.0000,0.2311,-0.2702,-0.9342,0.0263,4.0300,-1.7100,-8.7400,0.0000,0.0000,0.0000,0.7703,0.1161,-0.6160,0.1164,9.6100,0.2500,2.0200,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0039,9.7700,0.4400,0.7600,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1400,-1.9600,8.0800,0.0000,0.0000,0.0000
9823,0,0,1,1.2964,4.3945,1.4502,4.5483,0.0073,-0.0293,-0.3076,2.0654,0.0000,9.8785,0.0072,0.1831,-1.5869,-0.2441,0.0000,9.8785,0.0072,0.1831,-1.5869,-0.2441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1590,-0.6177,-0.1117,9.5200,-0.9100,2.4100,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5700,-1.0600,1.9100,0.0000,0.0000,0.0000,0.2311,-0.2702,-0.9342,0.0263,4.0200,-1.7300,-8.7400,0.0000,0.0000,0.0000,0.7703,0.1161,-0.6160,0.1164,9.6100,0.2500,2.0200,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0039,9.7800,0.4700,0.7700,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1200,-1.9700,8.1000,0.0000,0.0000,0.0000
9824,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0037,0.0055,-0.3076,2.0654,-0.0407,9.8258,0.0527,-0.0305,-1.5259,0.0000,-0.0407,9.8258,0.0527,-0.0305,-1.5259,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1590,-0.6177,-0.1117,9.5200,-0.9100,2.4100,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5800,-1.0400,1.9100,0.0000,0.0000,0.0000,0.2312,-0.2702,-0.9342,0.0263,4.0200,-1.7300,-8.7400,0.0000,0.0000,0.0000,0.7703,0.1161,-0.6160,0.1164,9.6200,0.2700,2.0400,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0038,9.7600,0.4700,0.7700,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1300,-1.9800,8.1000,0.0000,0.0000,0.0000
9825,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0018,0.0073,-0.3076,2.0654,-0.0575,9.8210,-0.0168,0.0916,-1.4343,-0.2136,-0.0575,9.8210,-0.0168,0.0916,-1.4343,-0.2136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1590,-0.6177,-0.1117,9.4900,-0.9200,2.4100,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5800,-1.0500,1.9300,0.0000,0.0000,0.0000,0.2312,-0.2702,-0.9342,0.0263,4.0200,-1.7300,-8.7400,0.0000,0.0000,0.0000,0.7703,0.1160,-0.6160,0.1164,9.6400,0.2500,2.0600,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0038,9.7700,0.4700,0.7600,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1300,-1.9800,8.0800,0.0000,0.0000,0.0000
9826,0,0,1,1.2964,4.3945,1.4502,4.5483,0.0092,0.0183,-0.3076,2.0654,-0.0622,9.8330,0.0144,0.0916,-1.8616,-0.2747,-0.0622,9.8330,0.0144,0.0916,-1.8616,-0.2747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1590,-0.6178,-0.1117,9.4700,-0.9200,2.4000,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5800,-1.0500,1.9300,0.0000,0.0000,0.0000,0.2312,-0.2702,-0.9342,0.0263,4.0300,-1.7100,-8.7400,0.0000,0.0000,0.0000,0.7703,0.1160,-0.6160,0.1164,9.6400,0.2900,2.0600,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0038,9.7700,0.4700,0.7600,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1300,-1.9800,8.0800,0.0000,0.0000,0.0000
9827,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0073,0.0110,-0.3076,2.0654,-0.0311,9.8306,-0.0503,0.1221,-1.6479,-0.0305,-0.0311,9.8306,-0.0503,0.1221,-1.6479,-0.0305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7618,-0.1590,-0.6178,-0.1117,9.4600,-0.9100,2.3700,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5900,-1.0500,1.9700,0.0000,0.0000,0.0000,0.2312,-0.2702,-0.9342,0.0263,4.0400,-1.6900,-8.7500,0.0000,0.0000,0.0000,0.7703,0.1160,-0.6160,0.1164,9.6300,0.2800,2.0600,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0038,9.7800,0.4700,0.7700,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1400,-1.9800,8.0900,0.0000,0.0000,0.0000
9828,0,0,1,1.2964,4.3945,1.4502,4.5483,0.0092,0.0165,-0.3076,2.0654,-0.0072,9.8617,0.0000,-0.0305,-1.6174,-0.0610,-0.0072,9.8617,0.0000,-0.0305,-1.6174,-0.0610,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1591,-0.6177,-0.1117,9.4600,-0.9300,2.3700,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5800,-1.0500,1.9800,0.0000,0.0000,0.0000,0.2312,-0.2702,-0.9342,0.0263,4.0500,-1.6900,-8.7500,0.0000,0.0000,0.0000,0.7703,0.1160,-0.6160,0.1164,9.6300,0.2800,2.0600,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0038,9.7600,0.4500,0.7700,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1400,-1.9600,8.0800,0.0000,0.0000,0.0000
9829,0,0,1,1.2964,4.3945,1.4502,4.5483,-0.0073,-0.0238,-0.3076,2.0654,-0.0551,9.8019,-0.0048,0.0000,-1.5869,-0.2441,-0.0551,9.8019,-0.0048,0.0000,-1.5869,-0.2441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1591,-0.6177,-0.1117,9.4600,-0.9300,2.3700,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5600,-1.0400,1.9900,0.0000,0.0000,0.0000,0.2312,-0.2702,-0.9342,0.0263,4.0500,-1.6900,-8.7400,0.0000,0.0000,0.0000,0.7703,0.1159,-0.6160,0.1163,9.5800,0.2600,2.0200,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0038,9.7400,0.4400,0.7800,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1300,-1.9600,8.1000,0.0000,0.0000,0.0000
9830,0,0,1,1.2964,4.3945,1.4502,4.5483,0.0018,-0.0055,-0.3076,2.0654,-0.0096,9.8521,-0.0192,0.0305,-1.7395,-0.0916,-0.0096,9.8521,-0.0192,0.0305,-1.7395,-0.0916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7619,-0.1591,-0.6178,-0.1117,9.4600,-0.9300,2.3900,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5600,-1.0400,1.9900,0.0000,0.0000,0.0000,0.2312,-0.2702,-0.9342,0.0263,4.0500,-1.6900,-8.7400,0.0000,0.0000,0.0000,0.7703,0.1159,-0.6161,0.1163,9.6000,0.2800,1.9900,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0038,9.7600,0.4600,0.8000,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1500,-1.9700,8.0700,0.0000,0.0000,0.0000
9831,0,0,1,1.2964,4.3945,1.4502,4.5483,0.0092,-0.0073,-0.3076,2.0654,0.0168,9.8426,0.0263,0.0000,-1.7700,-0.2136,0.0168,9.8426,0.0263,0.0000,-1.7700,-0.2136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7618,-0.1590,-0.6178,-0.1117,9.4700,-0.9400,2.4000,0.0000,0.0000,0.0000,0.7593,-0.0201,-0.6484,0.0491,9.5600,-1.0400,1.9900,0.0000,0.0000,0.0000,0.2312,-0.2702,-0.9342,0.0263,4.0400,-1.7100,-8.7300,0.0000,0.0000,0.0000,0.7703,0.1159,-0.6161,0.1162,9.5900,0.3100,2.0300,0.0000,0.0000,0.0000,0.7376,0.0371,-0.6741,0.0038,9.7600,0.4600,0.8000,0.0000,0.0000,0.0000,0.1668,0.2533,-0.1514,0.9407,5.1500,-1.9700,8.0700,0.0000,0.0000,0.0000
